store_ratio,basket_ratio,category_1,store_score,category_2,store_presence,score_1,score_2,score_3,score_4,time,popularity
0.595,0.384,2,-12.114,1,0.682,2.37e-06,0.0796,0.691,90.726,230773,4
0.7240000000000001,0.491,8,-6.024,1,0.018,1.29e-05,0.0887,0.3829999999999999,105.046,170746,4
0.557,0.7909999999999999,0,-7.2010000000000005,1,0.0254,0.000264,0.0605,0.895,122.34,210293,4
0.713,0.727,6,-7.166,0,0.183,1.22e-06,0.0756,0.515,97.025,271938,4
0.762,0.828,8,-5.499,0,0.16,8.65e-05,0.0968,0.778,124.012,156774,4
0.906,0.5670000000000001,7,-9.224,1,0.0445,0.0,0.0984,0.909,92.074,166304,4
0.477,0.349,0,-17.332,0,0.7340000000000001,0.962,0.0988,0.2289999999999999,119.968,208448,4
0.396,0.0186,5,-24.95,0,0.994,0.968,0.104,0.187,80.579,173869,4
0.802,0.86,5,-2.917,0,0.0836,3.1e-05,0.089,0.7829999999999999,123.983,216774,4
0.705,0.616,1,-4.88,1,0.0289,0.0,0.0827,0.4629999999999999,115.478,196853,4
0.867,0.703,5,-6.318,0,0.348,0.578,0.062,0.93,105.992,247631,4
0.324,0.0346,5,-22.523000000000003,1,0.977,0.00138,0.102,0.148,155.369,231429,4
0.789,0.716,11,-4.2410000000000005,0,0.129,1.07e-05,0.069,0.611,125.906,235493,4
0.171,0.1119999999999999,5,-24.052,1,0.949,0.959,0.0941,0.0373,80.43,143333,3
0.286,0.1989999999999999,0,-17.012,0,0.84,0.865,0.0943,0.0952,116.09,172000,4
0.3329999999999999,0.138,0,-16.602,0,0.983,0.8859999999999999,0.0926,0.0378,136.523,325907,5
0.688,0.239,7,-13.883,0,0.642,0.2769999999999999,0.0899,0.207,84.126,120000,4
0.503,0.181,3,-18.773,1,0.716,0.8290000000000001,0.0822,0.569,82.976,67877,3
0.6679999999999999,0.614,2,-6.346,0,0.695,1.22e-06,0.0663,0.564,89.977,156265,4
0.7490000000000001,0.439,5,-6.837999999999999,1,0.0362,0.000389,0.103,0.288,176.002,214150,4
0.88,0.483,1,-7.0120000000000005,1,0.0185,8.68e-06,0.0607,0.8270000000000001,124.009,342613,4
0.58,0.94,1,-4.325,1,0.00231,1.92e-05,0.0779,0.563,123.072,225600,4
0.7340000000000001,0.809,10,-7.263999999999999,0,0.0266,0.0,0.0642,0.254,116.022,232147,4
0.419,0.182,9,-14.567,0,0.37,0.835,0.0934,0.0588,146.094,275888,4
0.561,0.0026899999999999,1,-26.323,1,0.996,0.958,0.0959,0.509,136.87,130542,3
0.575,0.2019999999999999,8,-18.544,0,0.937,0.441,0.103,0.142,139.94299999999998,183429,4
0.472,0.0613,6,-25.993,1,0.995,0.923,0.0919,0.152,71.9,143884,1
0.728,0.415,8,-6.852,1,0.401,0.0,0.0616,0.455,114.145,176320,4
0.271,0.0672,2,-24.778,0,0.992,0.903,0.0772,0.148,125.973,139974,1
0.23,0.198,5,-21.286,1,0.851,0.924,0.0984,0.0383,65.536,236000,3
0.674,0.7709999999999999,10,-10.166,0,0.00283,0.41,0.0777,0.11,123.019,204878,4
0.275,0.47,0,-10.385,1,0.466,0.00015,0.102,0.267,160.715,257326,3
0.62,0.684,9,-4.045,1,0.0335,0.0,0.0911,0.523,87.06299999999999,237120,4
0.6509999999999999,0.628,1,-5.811,1,0.173,0.0,0.0591,0.513,150.014,169369,4
0.635,0.875,2,-4.756,0,0.11,0.236,0.0993,0.0485,111.005,223320,4
0.3329999999999999,0.067,3,-20.798,0,0.992,0.857,0.0868,0.0997,61.396,316480,4
0.727,0.215,10,-11.0,1,0.942,0.0,0.1,0.2019999999999999,118.225,208298,4
0.7140000000000001,0.6829999999999999,11,-6.332999999999999,1,0.196,7.73e-06,0.102,0.8240000000000001,127.021,231653,4
0.659,0.489,5,-9.89,1,0.254,0.000423,0.0707,0.65,110.005,299600,4
0.6659999999999999,0.5429999999999999,6,-9.188,0,0.511,0.0,0.0911,0.8809999999999999,161.947,182947,4
0.445,0.335,4,-11.972,0,0.843,0.272,0.1009999999999999,0.212,78.419,334101,3
0.2019999999999999,0.8909999999999999,1,-7.289,1,2.5e-05,0.961,0.0717,0.0518,130.708,353000,4
0.742,0.44,7,-6.001,1,0.857,0.892,0.0727,0.186,87.89,194360,4
0.53,0.362,5,-7.077999999999999,1,0.0258,0.000601,0.1009999999999999,0.21,105.003,358240,4
0.555,0.00716,0,-32.498000000000005,1,0.994,0.956,0.0962,0.352,116.036,135529,4
0.746,0.7859999999999999,10,-7.273,0,0.5379999999999999,8e-06,0.0656,0.968,93.767,308040,4
0.357,0.141,9,-14.922,1,0.934,0.6709999999999999,0.0928,0.135,122.604,180660,4
0.368,0.0109,6,-27.149,1,0.99,0.866,0.0915,0.0459,170.072,204030,4
0.605,0.4529999999999999,8,-12.433,1,0.895,0.857,0.104,0.2739999999999999,87.01899999999999,144718,4
0.682,0.203,1,-10.468,1,0.835,1.7100000000000002e-05,0.0933,0.539,122.656,201302,4
0.489,0.0132,2,-29.262,1,0.995,0.911,0.0917,0.196,91.612,180889,3
0.873,0.924,10,-2.316,1,0.00515,0.369,0.0997,0.537,125.989,141429,4
0.6859999999999999,0.166,0,-9.305,1,0.252,0.858,0.102,0.118,74.987,92800,4
0.528,0.146,0,-13.271,1,0.843,0.000356,0.1009999999999999,0.336,133.894,157933,4
0.843,0.447,7,-7.917000000000001,0,0.0435,0.0,0.0624,0.591,109.976,304364,4
0.408,0.239,3,-14.704,1,0.941,0.851,0.104,0.172,151.622,206963,3
0.336,0.627,7,-7.462999999999999,1,0.1639999999999999,0.0,0.0708,0.35,150.273,241107,4
0.163,0.151,7,-19.405,0,0.813,0.846,0.084,0.0834,174.58,343800,4
0.603,0.7190000000000001,2,-12.068,1,0.0465,0.0005269999999999,0.0769,0.628,173.93900000000002,225733,4
0.395,0.134,9,-15.574000000000002,1,0.946,0.217,0.104,0.175,125.596,291933,4
0.643,0.8009999999999999,6,-4.921,1,0.0298,0.0,0.0719,0.534,95.988,270333,4
0.8079999999999999,0.7709999999999999,10,-3.359,0,0.121,0.0,0.0561,0.727,91.046,179958,4
0.4579999999999999,0.016,10,-20.345,1,0.987,0.938,0.103,0.2319999999999999,72.312,179375,3
0.311,0.153,8,-23.937,1,0.925,0.933,0.0997,0.0339,87.04,135652,4
0.7070000000000001,0.346,11,-12.397,0,0.69,0.145,0.1,0.49,85.094,295050,4
0.417,0.26,0,-13.854,1,0.903,0.769,0.0764,0.145,78.014,335029,4
0.573,0.929,8,-3.942,0,0.1969999999999999,0.000112,0.0567,0.5820000000000001,127.934,212560,4
0.581,0.0549,10,-20.514,0,0.5589999999999999,0.0,0.0718,0.2339999999999999,152.037,300840,4
0.7490000000000001,0.6859999999999999,6,-6.303999999999999,0,0.6759999999999999,0.0,0.0883,0.617,95.986,164125,4
0.727,0.585,8,-8.996,1,0.691,0.0278,0.0565,0.428,105.061,304027,4
0.695,0.416,1,-9.215,1,0.4629999999999999,0.0,0.104,0.575,142.50799999999998,202105,3
0.722,0.518,9,-10.78,1,0.593,0.0045299999999999,0.0854,0.753,116.289,246667,4
0.843,0.741,11,-5.609,1,0.0252,0.0,0.096,0.68,168.983,155497,4
0.565,0.136,11,-12.179,1,0.943,1.68e-06,0.0952,0.349,83.01299999999999,175120,4
0.684,0.805,11,-4.317,1,0.785,0.893,0.0983,0.185,139.99,157637,4
0.657,0.574,2,-8.597000000000001,1,0.415,8.379999999999999e-05,0.0626,0.7040000000000001,124.252,160947,4
0.8109999999999999,0.82,11,-6.313,0,0.152,0.0,0.093,0.537,100.965,264298,4
0.642,0.7340000000000001,11,-4.979,1,0.1169999999999999,0.0,0.104,0.3,140.085,184998,4
0.6679999999999999,0.6779999999999999,0,-5.893,0,0.0393,0.0,0.0594,0.275,90.996,193846,4
0.8029999999999999,0.68,4,-5.247999999999999,0,0.594,1.3699999999999998e-05,0.1009999999999999,0.6990000000000001,124.946,229973,4
0.5920000000000001,0.977,6,-3.389,1,0.206,0.000103,0.0703,0.496,126.178,175254,4
0.494,0.476,1,-13.002,0,0.604,0.926,0.0895,0.271,88.9,145204,4
0.5579999999999999,0.507,7,-7.797999999999999,1,0.3289999999999999,0.0,0.0958,0.5329999999999999,121.965,154133,4
0.2739999999999999,0.1009999999999999,5,-22.767,1,0.927,0.937,0.0979,0.0868,75.366,182069,3
0.823,0.927,0,-3.172,1,0.51,3.4899999999999995e-05,0.063,0.893,110.219,215102,3
0.629,0.0422,10,-20.908,1,0.99,0.958,0.0955,0.5660000000000001,133.968,92609,4
0.7040000000000001,0.7090000000000001,4,-10.453,0,0.0228,0.2239999999999999,0.0832,0.848,113.25,288080,4
0.711,0.74,10,-7.776,0,0.261,0.0114,0.104,0.638,143.047,231480,4
0.579,0.6609999999999999,5,-7.382999999999999,0,0.526,2.36e-06,0.0544,0.945,83.697,225624,4
0.7390000000000001,0.809,10,-5.134,0,0.444,2.66e-06,0.0856,0.866,89.734,323683,4
0.757,0.8370000000000001,2,-6.943,1,0.296,0.0,0.0567,0.5920000000000001,132.15200000000002,243093,4
0.526,0.8009999999999999,2,-3.717,1,0.0354,3.17e-06,0.0637,0.769,172.024,193773,4
0.967,0.455,1,-15.011,0,0.635,0.359,0.0979,0.757,120.006,148000,4
0.836,0.541,3,-7.134,0,0.6659999999999999,0.0132,0.0867,0.452,142.358,270813,3
0.643,0.39,4,-11.375,1,0.701,0.0,0.0705,0.331,94.08,233578,4
0.795,0.493,4,-8.8,0,0.347,1.87e-05,0.0701,0.623,110.977,340400,4
0.735,0.284,4,-16.863,1,0.794,0.893,0.0991,0.437,103.0,222379,4
0.872,0.918,7,-7.422000000000001,1,0.0627,0.0,0.0824,0.866,119.88,224000,4
0.536,0.65,2,-5.603,1,0.282,1.16e-06,0.0876,0.288,147.93,301987,4
0.5,0.664,6,-10.935,0,0.0813,9.6e-06,0.0804,0.62,98.058,202307,4
0.828,0.8059999999999999,6,-1.517,0,0.0432,0.213,0.0733,0.91,121.972,171216,4
0.471,0.275,5,-11.095,0,0.975,0.000151,0.0678,0.529,175.047,270893,4
0.192,0.00531,10,-32.77,1,0.987,0.8440000000000001,0.081,0.0361,56.895,162667,5
0.591,0.78,0,-4.76,0,0.2,0.0,0.0758,0.482,120.034,205797,4
0.479,0.324,7,-16.000999999999998,1,0.204,0.0,0.0675,0.5710000000000001,86.75,309107,4
0.916,0.627,2,-8.045,1,0.103,0.00392,0.0588,0.745,117.581,233067,4
0.467,0.3289999999999999,2,-11.429,1,0.662,0.0445,0.096,0.362,108.777,206013,4
0.507,0.341,1,-18.222,1,0.98,0.945,0.104,0.261,107.84,253333,4
0.883,0.25,4,-11.772,1,0.642,0.0,0.0937,0.64,110.003,135376,4
0.505,0.193,1,-12.108,1,0.963,0.872,0.104,0.0856,120.206,168500,4
0.5589999999999999,0.218,6,-17.088,1,0.966,0.8859999999999999,0.104,0.386,88.10700000000001,160876,4
0.221,0.7,5,-6.5920000000000005,1,0.348,0.2269999999999999,0.0947,0.492,179.525,199298,4
0.8029999999999999,0.445,1,-16.802,1,0.085,0.000644,0.0591,0.942,112.006,194333,4
0.46,0.652,8,-6.069,0,0.359,1.5e-06,0.0579,0.139,139.81,180321,4
0.6859999999999999,0.6990000000000001,0,-13.130999999999998,1,0.787,0.8690000000000001,0.1,0.377,116.001,271765,4
0.4589999999999999,0.489,1,-10.091,1,0.0364,0.8859999999999999,0.1009999999999999,0.0263,111.825,161608,4
0.735,0.6890000000000001,11,-4.668,1,0.2019999999999999,0.0,0.0975,0.778,77.977,181787,4
0.667,0.624,1,-6.607,1,0.228,0.0,0.0994,0.695,138.035,226187,4
0.391,0.684,2,-11.35,1,0.000724,0.8059999999999999,0.0913,0.283,107.074,364048,4
0.564,0.283,1,-14.31,1,0.765,0.92,0.0999,0.2,101.972,284706,4
0.212,0.00749,2,-29.575,0,0.996,0.931,0.0761,0.0985,71.061,177250,4
0.401,0.1989999999999999,2,-13.089,1,0.935,0.0,0.0898,0.3339999999999999,80.561,289385,3
0.165,0.0375,9,-30.391,1,0.93,0.939,0.0855,0.0654,75.222,157000,4
0.614,0.465,2,-10.248,1,0.48,0.914,0.098,0.103,120.0,265160,4
0.614,0.715,0,-6.4510000000000005,1,0.0849,0.000316,0.102,0.231,117.956,279533,4
0.872,0.617,1,-10.383,1,0.128,0.0158,0.0611,0.8909999999999999,120.788,298013,4
0.601,0.777,0,-4.612,1,0.2689999999999999,0.0,0.0883,0.485,119.963,190295,4
0.423,0.922,3,-2.602,1,0.017,0.0,0.102,0.5670000000000001,156.063,204853,4
0.747,0.74,4,-4.325,0,0.0165,9.940000000000002e-05,0.1009999999999999,0.552,176.05900000000003,158800,4
0.527,0.0929,11,-18.94,1,0.97,0.973,0.0736,0.631,74.348,42500,1
0.187,0.0911,0,-28.802,1,0.944,0.921,0.104,0.359,66.282,164125,4
0.5720000000000001,0.337,8,-14.432,0,0.8370000000000001,0.672,0.103,0.181,150.119,132018,3
0.7659999999999999,0.8490000000000001,11,-5.42,0,0.0611,0.0809,0.0536,0.589,125.033,166200,4
0.257,0.299,10,-9.991,1,0.872,3.13e-06,0.0611,0.179,171.704,237162,3
0.7979999999999999,0.6920000000000001,1,-5.553,1,0.0001409999999999,0.0296,0.0826,0.8340000000000001,126.004,229348,4
0.746,0.765,6,-4.41,0,0.0112,0.0,0.0936,0.737,114.044,199054,4
0.703,0.563,0,-9.99,1,0.374,0.0,0.0933,0.972,127.004,160533,4
0.684,0.467,7,-10.866,1,0.973,0.782,0.103,0.8170000000000001,63.961000000000006,122000,4
0.537,0.701,1,-8.913,0,0.0972,0.0,0.0832,0.583,120.919,281227,4
0.675,0.419,7,-8.225,1,0.52,0.0,0.0758,0.634,89.92200000000001,334132,4
0.175,0.015,7,-31.557,0,0.99,0.945,0.0843,0.0365,70.609,206980,3
0.435,0.031,8,-25.814,1,0.991,0.954,0.0997,0.1969999999999999,110.152,142719,4
0.297,0.0368,0,-25.602,1,0.946,0.912,0.0879,0.352,113.916,174000,4
0.514,0.612,4,-5.981,1,0.142,0.0,0.0868,0.342,125.99,185005,4
0.632,0.284,2,-19.478,1,0.427,0.0,0.0858,0.6609999999999999,115.382,225027,4
0.544,0.8420000000000001,0,-4.634,1,0.0528,0.0,0.0946,0.7140000000000001,169.40599999999998,187783,4
0.481,0.94,7,-5.204,1,0.000891,0.0,0.0939,0.66,96.493,189333,4
0.725,0.599,7,-6.51,1,0.7959999999999999,0.00487,0.0807,0.47,100.047,261867,4
0.606,0.815,11,-9.147,0,0.456,0.56,0.0926,0.882,128.164,284986,4
0.705,0.609,1,-4.897,1,0.0257,0.0,0.0846,0.476,115.474,196853,4
0.466,0.1369999999999999,3,-21.85,0,0.99,0.942,0.0895,0.152,103.02,167768,4
0.431,0.5429999999999999,10,-9.96,1,0.122,0.000123,0.0598,0.44,77.507,247640,4
0.872,0.6829999999999999,1,-9.059,1,0.16,0.00198,0.0807,0.643,122.01,200656,4
0.705,0.8059999999999999,0,-4.83,1,0.2289999999999999,0.0,0.0676,0.763,117.945,268693,4
0.583,0.644,7,-6.64,1,0.628,0.0,0.0941,0.547,114.953,213437,4
0.758,0.594,5,-9.63,0,0.218,5.32e-06,0.0798,0.8690000000000001,91.864,181000,4
0.436,0.11,9,-12.79,1,0.907,0.0,0.0838,0.472,177.799,139133,3
0.5579999999999999,0.497,8,-7.175,1,0.0285,5.36e-06,0.0799,0.444,107.047,197549,4
0.5760000000000001,0.485,6,-7.335,0,0.175,0.000617,0.0994,0.359,93.716,206635,4
0.945,0.5820000000000001,11,-8.357000000000001,0,0.114,0.0,0.103,0.907,108.025,168906,4
0.6990000000000001,0.372,2,-15.013,0,0.6609999999999999,0.807,0.102,0.713,81.99600000000001,120033,4
0.7140000000000001,0.7979999999999999,5,-4.239,0,0.00248,0.000678,0.103,0.659,119.017,150819,4
0.321,0.048,7,-24.598000000000003,0,0.996,0.954,0.1,0.43,168.687,122750,4
0.6940000000000001,0.481,2,-8.672,1,0.94,0.941,0.0887,0.962,119.845,135253,4
0.8340000000000001,0.57,7,-10.161,1,0.00845,0.00308,0.0927,0.359,121.983,296320,4
0.69,0.32,11,-13.055,0,0.115,0.953,0.088,0.494,158.00799999999998,285880,3
0.513,0.0335,0,-26.01,1,0.995,0.942,0.104,0.351,77.982,141292,4
0.485,0.038,7,-23.126,1,0.994,0.887,0.0933,0.134,80.737,261533,3
0.637,0.674,1,-6.222,0,0.292,0.0,0.0596,0.3329999999999999,134.981,187111,4
0.433,0.0127,5,-26.732,0,0.995,0.903,0.0947,0.0562,117.132,190493,4
0.212,0.155,9,-24.005,0,0.957,0.943,0.0983,0.106,79.7,186000,4
0.495,0.295,0,-10.357,1,0.604,0.425,0.0938,0.201,85.994,120372,4
0.451,0.0992,2,-22.819000000000003,1,0.993,0.913,0.0966,0.531,114.751,286960,3
0.8029999999999999,0.7959999999999999,6,-9.816,0,0.296,0.000298,0.0758,0.684,103.986,207741,4
0.546,0.00997,9,-28.266,0,0.995,0.949,0.0851,0.353,77.483,77227,4
0.402,0.151,4,-14.227,0,0.907,0.0,0.0941,0.483,144.293,238013,4
0.372,0.0114,2,-30.504,1,0.994,0.916,0.0978,0.354,64.139,205397,4
0.498,0.203,5,-18.024,1,0.318,0.851,0.0993,0.0761,121.971,148794,4
0.943,0.685,7,-11.903,1,0.000507,8.56e-06,0.0604,0.813,125.515,263573,4
0.322,0.0144,7,-30.108,1,0.919,0.727,0.0828,0.172,81.26899999999999,175680,3
0.493,0.207,7,-19.461,1,0.857,0.633,0.0953,0.695,114.175,175380,4
0.8059999999999999,0.316,8,-11.808,0,0.6409999999999999,0.919,0.073,0.53,88.991,80899,4
0.58,0.392,9,-9.387,1,0.365,0.00461,0.0685,0.222,72.045,270000,4
0.507,0.0142,3,-30.066,1,0.989,0.964,0.087,0.242,82.54299999999999,163500,4
0.846,0.544,0,-7.403,1,0.0014199999999999,0.861,0.104,0.225,140.005,261930,4
0.638,0.642,7,-4.422,1,0.00153,4.07e-06,0.0826,0.6759999999999999,165.984,194323,4
0.547,0.718,0,-8.309,1,0.00325,0.672,0.0718,0.868,137.97799999999998,209000,4
0.265,0.035,4,-26.502,0,0.906,0.89,0.0932,0.0651,132.972,162829,4
0.5,0.0363,7,-25.66,1,0.992,0.919,0.0676,0.282,114.148,210414,4
0.417,0.363,9,-10.128,1,0.7659999999999999,0.0003549999999999,0.0872,0.215,173.545,230315,4
0.513,0.3979999999999999,2,-15.175999999999998,1,0.0566,0.88,0.0729,0.0377,77.436,189785,4
0.625,0.825,7,-5.757999999999999,1,0.0621,0.0,0.0753,0.341,100.004,233827,4
0.841,0.31,0,-10.792,1,0.0042299999999999,0.256,0.0858,0.203,140.009,166766,4
0.7070000000000001,0.632,10,-7.031000000000001,1,0.103,1.09e-05,0.0841,0.372,97.04,278893,4
0.5379999999999999,0.0129,2,-25.335,1,0.996,0.956,0.0928,0.2739999999999999,120.018,99054,4
0.195,0.0073599999999999,0,-28.34,1,0.867,0.738,0.0786,0.0382,42.313,214853,4
0.291,0.79,11,-5.683,0,0.00133,5.61e-06,0.0811,0.513,155.667,289907,3
0.311,0.376,0,-12.628,1,0.534,1.08e-06,0.073,0.442,78.919,254118,4
0.512,0.884,6,-5.659,0,0.0016,0.00215,0.0763,0.649,154.019,216721,4
0.222,0.142,8,-22.949,1,0.99,0.912,0.0994,0.196,73.979,254787,3
0.8690000000000001,0.0749,0,-17.512,1,0.936,0.6559999999999999,0.0954,0.123,112.032,128273,4
0.27,0.00498,6,-31.316,0,0.996,0.8809999999999999,0.0998,0.0397,68.164,184750,4
0.628,0.0289999999999999,4,-23.069000000000003,0,0.994,0.919,0.0767,0.262,133.072,156611,4
0.405,0.354,7,-14.390999999999998,1,0.828,0.816,0.104,0.256,142.061,324696,4
0.773,0.675,1,-4.792,1,0.0901,0.0538,0.0873,0.8859999999999999,95.963,281805,4
0.883,0.415,6,-8.571,0,0.35,0.0,0.063,0.318,76.986,155867,4
0.617,0.107,11,-18.342,1,0.941,0.6970000000000001,0.103,0.166,141.97,233239,4
0.7709999999999999,0.53,6,-17.636,1,0.237,0.897,0.0966,0.561,100.989,250400,4
0.792,0.605,6,-4.407,0,0.7859999999999999,0.0,0.0877,0.9,129.921,212973,4
0.632,0.8759999999999999,7,-5.21,1,0.0116,0.0,0.0537,0.738,140.967,213707,4
0.564,0.455,1,-12.078,0,0.517,0.8340000000000001,0.1009999999999999,0.437,146.686,371445,4
0.7190000000000001,0.79,11,-8.765,0,0.00124,0.0443,0.0786,0.425,118.017,191258,4
0.41,0.361,5,-14.061,1,0.431,0.000174,0.0779,0.134,120.0,247733,4
0.544,0.321,3,-10.457,1,0.96,0.941,0.0724,0.969,124.368,197000,4
0.758,0.562,9,-6.3020000000000005,1,0.0996,0.0,0.0996,0.581,142.035,217493,4
0.579,0.426,4,-7.666,1,0.7709999999999999,0.0,0.0817,0.52,133.019,246612,4
0.682,0.537,2,-10.254,0,0.218,3.07e-05,0.0556,0.963,124.574,356733,4
0.664,0.884,3,-4.433,1,0.304,0.0,0.0745,0.483,120.034,179397,4
0.561,0.732,7,-6.178,1,0.3289999999999999,0.0002279999999999,0.0755,0.6709999999999999,118.975,161600,4
0.347,0.0105,3,-31.403,1,0.995,0.901,0.104,0.377,68.34899999999999,149250,4
0.968,0.7929999999999999,10,-4.645,0,0.0013599999999999,0.0,0.0814,0.7929999999999999,105.012,211704,4
0.408,0.00657,2,-31.186,1,0.995,0.936,0.0792,0.0613,73.22399999999999,336973,4
0.348,0.108,0,-26.546,1,0.987,0.908,0.0953,0.366,77.92399999999999,90533,1
0.607,0.0885,11,-20.685,1,0.993,0.8959999999999999,0.0947,0.166,138.019,120500,4
0.6579999999999999,0.145,10,-21.093000000000004,0,0.004,0.927,0.0948,0.916,104.993,208800,4
0.412,0.0902,5,-22.841,0,0.83,0.366,0.0889,0.0744,68.767,262210,4
0.366,0.617,4,-9.011,1,0.055,0.000226,0.0759,0.127,177.908,240600,4
0.5870000000000001,0.165,2,-10.588,1,0.406,0.213,0.064,0.5870000000000001,123.348,70244,3
0.427,0.2289999999999999,4,-11.564,1,0.935,7.37e-06,0.0958,0.222,125.195,255511,5
0.626,0.0585,2,-28.99,1,0.996,0.965,0.0972,0.7070000000000001,64.842,106750,4
0.497,0.0883,7,-18.16,1,0.973,0.0271,0.1,0.968,65.122,135000,4
0.851,0.406,1,-11.630999999999998,1,0.2189999999999999,6.41e-06,0.0853,0.792,97.84,226880,4
0.597,0.6679999999999999,3,-6.042000000000001,1,0.136,8.62e-06,0.0578,0.6940000000000001,149.924,170240,4
0.493,0.7290000000000001,5,-4.189,0,0.569,0.0,0.0988,0.613,174.015,285044,4
0.381,0.367,7,-10.578,0,0.7809999999999999,0.000515,0.104,0.132,153.843,306318,4
0.588,0.55,11,-7.547000000000001,1,0.181,1.19e-06,0.089,0.535,119.868,236528,4
0.31,0.218,9,-21.398000000000003,1,0.988,0.952,0.085,0.0969,145.07399999999998,185527,4
0.205,0.00409,9,-29.98,1,0.993,0.8809999999999999,0.0654,0.218,69.195,157133,4
0.73,0.288,1,-8.338,1,0.759,0.0,0.0923,0.2189999999999999,102.991,260333,4
0.83,0.715,8,-7.099,0,0.363,0.941,0.0997,0.833,143.005,177902,4
0.705,0.909,9,-2.696,1,0.0828,0.0,0.0712,0.672,100.035,194040,4
0.5539999999999999,0.5539999999999999,6,-5.406000000000001,1,0.3429999999999999,1.12e-06,0.0988,0.317,156.009,167934,5
0.6459999999999999,0.8140000000000001,7,-5.263,0,0.000415,0.0305,0.0882,0.1169999999999999,121.043,214959,4
0.674,0.795,7,-7.461,1,0.517,0.0,0.0673,0.8759999999999999,147.959,181160,4
0.233,0.2289999999999999,7,-18.896,1,0.961,0.92,0.0963,0.461,146.92600000000002,222500,3
0.397,0.0375,6,-30.119,1,0.994,0.89,0.0991,0.28,66.93,129000,4
0.8690000000000001,0.7609999999999999,8,-6.449,1,0.0016,0.8290000000000001,0.0736,0.281,139.97299999999998,239640,4
0.718,0.486,7,-8.507,1,0.5720000000000001,1.61e-06,0.0868,0.511,79.999,289404,4
0.499,0.97,0,-2.838,1,0.000683,0.136,0.0871,0.0506,106.558,340132,4
0.892,0.47,0,-8.413,1,0.75,0.0,0.0817,0.784,108.92,242347,4
0.634,0.498,10,-11.503,1,0.8140000000000001,0.000294,0.0561,0.434,94.022,213288,4
0.216,0.428,4,-7.742000000000001,1,0.0432,0.0,0.102,0.168,128.298,265400,4
0.642,0.911,10,-3.322,0,0.216,0.000148,0.102,0.61,170.015,325930,4
0.7170000000000001,0.792,0,-6.682,1,0.1169999999999999,0.00113,0.0842,0.8959999999999999,106.391,331893,4
0.7829999999999999,0.415,2,-10.961,1,0.119,2.93e-06,0.0957,0.6579999999999999,134.07299999999998,268657,4
0.8540000000000001,0.7659999999999999,9,-4.697,0,0.0242,0.0,0.0793,0.784,118.004,224258,4
0.183,0.0344,5,-28.176,1,0.946,0.873,0.1009999999999999,0.037,136.97899999999998,208000,3
0.3979999999999999,0.609,11,-11.917,0,0.81,0.81,0.0881,0.332,82.12899999999999,101586,4
0.237,0.0814,11,-23.651,0,0.99,0.8590000000000001,0.099,0.033,102.775,135417,4
0.877,0.56,7,-8.529,1,0.157,0.000131,0.0534,0.968,110.861,211680,4
0.74,0.726,9,-8.622,0,0.147,0.888,0.0945,0.928,150.018,195280,4
0.8079999999999999,0.8079999999999999,7,-10.595999999999998,1,0.0885,0.687,0.0932,0.475,99.985,242733,4
0.358,0.0341,5,-22.477,0,0.992,0.951,0.102,0.145,71.399,151799,3
0.179,0.00588,9,-34.18,0,0.994,0.938,0.0926,0.0899,62.651,185750,3
0.884,0.747,9,-5.555,1,0.0493,0.0,0.0706,0.6629999999999999,125.134,134862,4
0.191,0.0535,6,-29.692,1,0.967,0.621,0.103,0.0371,132.811,126346,1
0.216,0.0819,9,-26.17,1,0.994,0.954,0.0931,0.0911,71.07,147000,5
0.168,0.1169999999999999,1,-18.218,1,0.8140000000000001,0.925,0.1,0.0583,115.133,206267,4
0.537,0.952,9,-4.92,1,0.0917,0.0526,0.066,0.773,95.017,208158,4
0.789,0.915,0,-3.263,1,0.0135,8.77e-06,0.0818,0.66,127.955,183750,4
0.682,0.7390000000000001,2,-9.886,1,0.285,2.04e-06,0.0812,0.902,98.992,201893,4
0.225,0.0047,1,-30.928,0,0.992,0.8809999999999999,0.0722,0.186,163.665,259493,4
0.18,0.555,1,-8.783999999999999,0,0.216,0.417,0.102,0.563,166.476,263691,3
0.5670000000000001,0.0795,0,-19.755,1,0.885,0.585,0.0999,0.239,132.607,141067,3
0.6709999999999999,0.8640000000000001,5,-4.648,0,0.00792,0.000117,0.1,0.675,126.998,191107,4
0.221,0.0398,4,-17.311,1,0.821,2.19e-06,0.099,0.1169999999999999,134.029,174707,3
0.1969999999999999,0.2739999999999999,2,-20.352,0,0.71,5.5e-05,0.08,0.203,163.711,91253,4
0.685,0.807,1,-5.095,1,0.00231,0.00936,0.0678,0.149,137.976,189878,4
0.206,0.0453,9,-26.198,0,0.983,0.915,0.0879,0.0376,72.696,214331,4
0.265,0.0027199999999999,9,-33.813,1,0.992,0.925,0.09,0.0608,76.36399999999999,245000,4
0.836,0.6809999999999999,2,-3.793,0,0.285,0.0,0.0727,0.852,81.566,192667,4
0.63,0.698,10,-4.51,1,0.173,0.0,0.0789,0.529,94.023,261427,4
0.436,0.211,4,-13.737,1,0.975,0.932,0.096,0.4539999999999999,78.775,172521,4
0.4479999999999999,0.013,9,-25.195,1,0.995,0.953,0.0938,0.37,76.548,235669,3
0.584,0.79,2,-6.544,1,0.0444,4.22e-05,0.0734,0.691,123.961,214950,4
